quantile.sir                                                   , SIR model on graphs                                                                                   , https://igraph.org/r/doc/sir.html                             
radius                                                         , Radius of a graph                                                                                     , https://igraph.org/r/doc/radius.html                          
random.graph.game                                              , Generate random graphs according to the Erdos-Renyi model                                             , https://igraph.org/r/doc/erdos.renyi.game.html                
randomly                                                       , Randomly place vertices on a plane or in 3d space                                                     , https://igraph.org/r/doc/layout_randomly.html                 
random_walk                                                    , Random walk on a graph                                                                                , https://igraph.org/r/doc/random_walk.html                     
read.graph                                                     , Reading foreign file formats                                                                          , https://igraph.org/r/doc/read_graph.html                      
read_graph                                                     , Reading foreign file formats                                                                          , https://igraph.org/r/doc/read_graph.html                      
reciprocity                                                    , Reciprocity of graphs                                                                                 , https://igraph.org/r/doc/reciprocity.html                     
remove.edge.attribute                                          , Delete an edge attribute                                                                              , https://igraph.org/r/doc/delete_edge_attr.html                
remove.graph.attribute                                         , Delete a graph attribute                                                                              , https://igraph.org/r/doc/delete_graph_attr.html               
remove.vertex.attribute                                        , Delete a vertex attribute                                                                             , https://igraph.org/r/doc/delete_vertex_attr.html              
rep.igraph                                                     , Replicate a graph multiple times                                                                      , https://igraph.org/r/doc/rep.igraph.html                      
rev.igraph.es                                                  , Reverse the order in an edge sequence                                                                 , https://igraph.org/r/doc/rev.igraph.es.html                   
rev.igraph.vs                                                  , Reverse the order in a vertex sequence                                                                , https://igraph.org/r/doc/rev.igraph.vs.html                   
rewire                                                         , Rewiring edges of a graph                                                                             , https://igraph.org/r/doc/rewire.html                          
rglplot                                                        , 3D plotting of graphs with OpenGL                                                                     , https://igraph.org/r/doc/rglplot.html                         
rglplot.igraph                                                 , 3D plotting of graphs with OpenGL                                                                     , https://igraph.org/r/doc/rglplot.html                         
ring                                                           , Create a ring graph                                                                                   , https://igraph.org/r/doc/make_ring.html                       
running.mean                                                   , Running mean of a time series                                                                         , https://igraph.org/r/doc/running_mean.html                    
running_mean                                                   , Running mean of a time series                                                                         , https://igraph.org/r/doc/running_mean.html                    
r_pal                                                          , The default R palette                                                                                 , https://igraph.org/r/doc/r_pal.html                           
sample_                                                        , Sample from a random graph model                                                                      , https://igraph.org/r/doc/sample_.html                         
sample_asym_pref                                               , Trait-based random generation                                                                         , https://igraph.org/r/doc/sample_pref.html                     
sample_bipartite                                               , Bipartite random graphs                                                                               , https://igraph.org/r/doc/sample_bipartite.html                
sample_cit_cit_types                                           , Random citation graphs                                                                                , https://igraph.org/r/doc/sample_last_cit.html                 
sample_cit_types                                               , Random citation graphs                                                                                , https://igraph.org/r/doc/sample_last_cit.html                 
sample_correlated_gnp                                          , Generate a new random graph from a given graph by randomly adding/removing edges                      , https://igraph.org/r/doc/sample_correlated_gnp.html           
sample_correlated_gnp_pair                                     , Sample a pair of correlated G(n p) random graphs                                                      , https://igraph.org/r/doc/sample_correlated_gnp_pair.html      
sample_degseq                                                  , Generate random graphs with a given degree sequence                                                   , https://igraph.org/r/doc/sample_degseq.html                   
sample_dirichlet                                               , Sample from a Dirichlet distribution                                                                  , https://igraph.org/r/doc/sample_dirichlet.html                
sample_dot_product                                             , Generate random graphs according to the random dot product graph model                                , https://igraph.org/r/doc/sample_dot_product.html              
sample_fitness                                                 , Random graphs from vertex fitness scores                                                              , https://igraph.org/r/doc/sample_fitness.html                  
sample_fitness_pl                                              , Scale-free random graphs from vertex fitness scores                                                   , https://igraph.org/r/doc/sample_fitness_pl.html               
sample_forestfire                                              , Forest Fire Network Model                                                                             , https://igraph.org/r/doc/sample_forestfire.html               
sample_gnm                                                     , Generate random graphs according to the G(n m) Erdos-Renyi model                                      , https://igraph.org/r/doc/sample_gnm.html                      
sample_gnp                                                     , Generate random graphs according to the G(n p) Erdos-Renyi model                                      , https://igraph.org/r/doc/sample_gnp.html                      
sample_grg                                                     , Geometric random graphs                                                                               , https://igraph.org/r/doc/sample_grg.html                      
sample_growing                                                 , Growing random graph generation                                                                       , https://igraph.org/r/doc/sample_growing.html                  
sample_hierarchical_sbm                                        , Sample the hierarchical stochastic block model                                                        , https://igraph.org/r/doc/sample_hierarchical_sbm.html         
sample_hrg                                                     , Sample from a hierarchical random graph model                                                         , https://igraph.org/r/doc/sample_hrg.html                      
sample_islands                                                 , A graph with subgraphs that are each a random graph.                                                  , https://igraph.org/r/doc/sample_islands.html                  
sample_k_regular                                               , Create a random regular graph                                                                         , https://igraph.org/r/doc/sample_k_regular.html                
sample_last_cit                                                , Random citation graphs                                                                                , https://igraph.org/r/doc/sample_last_cit.html                 
sample_motifs                                                  , Graph motifs                                                                                          , https://igraph.org/r/doc/sample_motifs.html                   
sample_pa                                                      , Generate scale-free graphs according to the Barabasi-Albert model                                     , https://igraph.org/r/doc/sample_pa.html                       
sample_pa_age                                                  , Generate an evolving random graph with preferential attachment and aging                              , https://igraph.org/r/doc/sample_pa_age.html                   
sample_pref                                                    , Trait-based random generation                                                                         , https://igraph.org/r/doc/sample_pref.html                     
sample_sbm                                                     , Sample stochastic block model                                                                         , https://igraph.org/r/doc/sample_sbm.html                      
sample_seq                                                     , Sampling a random integer sequence                                                                    , https://igraph.org/r/doc/sample_seq.html                      
sample_smallworld                                              , The Watts-Strogatz small-world model                                                                  , https://igraph.org/r/doc/sample_smallworld.html               
sample_sphere_surface                                          , Sample vectors uniformly from the surface of a sphere                                                 , https://igraph.org/r/doc/sample_sphere_surface.html           
sample_sphere_volume                                           , Sample vectors uniformly from the volume of a sphere                                                  , https://igraph.org/r/doc/sample_sphere_volume.html            
sample_traits                                                  , Graph generation based on different vertex types                                                      , https://igraph.org/r/doc/sample_traits_callaway.html          
sample_traits_callaway                                         , Graph generation based on different vertex types                                                      , https://igraph.org/r/doc/sample_traits_callaway.html          
sbm                                                            , Sample stochastic block model                                                                         , https://igraph.org/r/doc/sample_sbm.html                      
sbm.game                                                       , Sample stochastic block model                                                                         , https://igraph.org/r/doc/sample_sbm.html                      
scan_stat                                                      , Scan statistics on a time series of graphs                                                            , https://igraph.org/r/doc/scan_stat.html                       
scg                                                            , All-in-one Function for the SCG of Matrices and Graphs                                                , https://igraph.org/r/doc/scg.html                             
scg-method                                                     , Spectral Coarse Graining                                                                              , https://igraph.org/r/doc/scg-method.html                      
scgGrouping                                                    , SCG Problem Solver                                                                                    , https://igraph.org/r/doc/scg_group.html                       
scgNormEps                                                     , Error of the spectral coarse graining (SCG) approximation                                             , https://igraph.org/r/doc/scg_eps.html                         
scgSemiProjectors                                              , Semi-Projectors                                                                                       , https://igraph.org/r/doc/scg_semi_proj.html                   
scg_eps                                                        , Error of the spectral coarse graining (SCG) approximation                                             , https://igraph.org/r/doc/scg_eps.html                         
scg_group                                                      , SCG Problem Solver                                                                                    , https://igraph.org/r/doc/scg_group.html                       
scg_semi_proj                                                  , Semi-Projectors                                                                                       , https://igraph.org/r/doc/scg_semi_proj.html                   
seeded.graph.match                                             , Match Graphs given a seeding of vertex correspondences                                                , https://igraph.org/r/doc/match_vertices.html                  
sequential_pal                                                 , Sequential palette                                                                                    , https://igraph.org/r/doc/sequential_pal.html                  
set.edge.attribute                                             , Set edge attributes                                                                                   , https://igraph.org/r/doc/set_edge_attr.html                   
set.graph.attribute                                            , Set a graph attribute                                                                                 , https://igraph.org/r/doc/set_graph_attr.html                  
set.vertex.attribute                                           , Set vertex attributes                                                                                 , https://igraph.org/r/doc/set_vertex_attr.html                 
set_edge_attr                                                  , Set edge attributes                                                                                   , https://igraph.org/r/doc/set_edge_attr.html                   
set_graph_attr                                                 , Set a graph attribute                                                                                 , https://igraph.org/r/doc/set_graph_attr.html                  
set_vertex_attr                                                , Set vertex attributes                                                                                 , https://igraph.org/r/doc/set_vertex_attr.html                 
shapes                                                         , Various vertex shapes when plotting igraph graphs                                                     , https://igraph.org/r/doc/shapes.html                          
shape_noclip                                                   , Various vertex shapes when plotting igraph graphs                                                     , https://igraph.org/r/doc/shapes.html                          
shape_noplot                                                   , Various vertex shapes when plotting igraph graphs                                                     , https://igraph.org/r/doc/shapes.html                          
shortest.paths                                                 , Shortest (directed or undirected) paths between vertices                                              , https://igraph.org/r/doc/distances.html                       
shortest_paths                                                 , Shortest (directed or undirected) paths between vertices                                              , https://igraph.org/r/doc/distances.html                       
showtrace                                                      , Functions to deal with the result of network community detection                                      , https://igraph.org/r/doc/communities.html                     
show_trace                                                     , Functions to deal with the result of network community detection                                      , https://igraph.org/r/doc/communities.html                     
similarity                                                     , Similarity measures of two vertices                                                                   , https://igraph.org/r/doc/similarity.html                      
similarity.dice                                                , Similarity measures of two vertices                                                                   , https://igraph.org/r/doc/similarity.html                      
similarity.invlogweighted                                      , Similarity measures of two vertices                                                                   , https://igraph.org/r/doc/similarity.html                      
similarity.jaccard                                             , Similarity measures of two vertices                                                                   , https://igraph.org/r/doc/similarity.html                      
simplified                                                     , Constructor modifier to drop multiple and loop edges                                                  , https://igraph.org/r/doc/simplified.html                      
simplify                                                       , Simple graphs                                                                                         , https://igraph.org/r/doc/simplify.html                        
sir                                                            , SIR model on graphs                                                                                   , https://igraph.org/r/doc/sir.html                             
sizes                                                          , Functions to deal with the result of network community detection                                      , https://igraph.org/r/doc/communities.html                     
smallworld                                                     , The Watts-Strogatz small-world model                                                                  , https://igraph.org/r/doc/sample_smallworld.html               
spectrum                                                       , Eigenvalues and eigenvectors of the adjacency matrix of a graph                                       , https://igraph.org/r/doc/spectrum.html                        
spinglass.community                                            , Finding communities in graphs based on statistical meachanics                                         , https://igraph.org/r/doc/cluster_spinglass.html               
split_join_distance                                            , Split-join distance of two community structures                                                       , https://igraph.org/r/doc/split_join_distance.html             
srand                                                          , Deprecated function  used to set random seed of the C library's RNG                                   , https://igraph.org/r/doc/srand.html                           
star                                                           , Create a star graph a tree with n vertices and n - 1 leaves                                           , https://igraph.org/r/doc/make_star.html                       
static.fitness.game                                            , Random graphs from vertex fitness scores                                                              , https://igraph.org/r/doc/sample_fitness.html                  
static.power.law.game                                          , Scale-free random graphs from vertex fitness scores                                                   , https://igraph.org/r/doc/sample_fitness_pl.html               
stCuts                                                         , List all (s t)-cuts of a graph                                                                        , https://igraph.org/r/doc/st_cuts.html                         
stMincuts                                                      , List all minimum (s t)-cuts of a graph                                                                , https://igraph.org/r/doc/st_min_cuts.html                     
stochastic_matrix                                              , Stochastic matrix of a graph                                                                          , https://igraph.org/r/doc/stochastic_matrix.html               
str.igraph                                                     , Print graphs to the terminal                                                                          , https://igraph.org/r/doc/print.igraph.html                    
strength                                                       , Strength or weighted vertex degree                                                                    , https://igraph.org/r/doc/strength.html                        
st_cuts                                                        , List all (s t)-cuts of a graph                                                                        , https://igraph.org/r/doc/st_cuts.html                         
st_min_cuts                                                    , List all minimum (s t)-cuts of a graph                                                                , https://igraph.org/r/doc/st_min_cuts.html                     
subcomponent                                                   , In- or out- component of a vertex                                                                     , https://igraph.org/r/doc/subcomponent.html                    
subgraph                                                       , Subgraph of a graph                                                                                   , https://igraph.org/r/doc/subgraph.html                        
subgraph.centrality                                            , Find subgraph centrality scores of network positions                                                  , https://igraph.org/r/doc/subgraph_centrality.html             
subgraph.edges                                                 , Subgraph of a graph                                                                                   , https://igraph.org/r/doc/subgraph.html                        
subgraph_centrality                                            , Find subgraph centrality scores of network positions                                                  , https://igraph.org/r/doc/subgraph_centrality.html             
subgraph_isomorphic                                            , Decide if a graph is subgraph isomorphic to another one                                               , https://igraph.org/r/doc/subgraph_isomorphic.html             
subgraph_isomorphisms                                          , All isomorphic mappings between a graph and subgraphs of another graph                                , https://igraph.org/r/doc/subgraph_isomorphisms.html           
summary.cohesiveBlocks                                         , Calculate Cohesive Blocks                                                                             , https://igraph.org/r/doc/cohesive_blocks.html                 
summary.igraph                                                 , Print graphs to the terminal                                                                          , https://igraph.org/r/doc/print.igraph.html                    
summary.nexusDatasetInfoList                                   , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
tail_of                                                        , Tails of the edge(s) in a graph                                                                       , https://igraph.org/r/doc/tail_of.html                         
time_bins                                                      , SIR model on graphs                                                                                   , https://igraph.org/r/doc/sir.html                             
time_bins.sir                                                  , SIR model on graphs                                                                                   , https://igraph.org/r/doc/sir.html                             
tkigraph                                                       , Experimental basic igraph GUI                                                                         , https://igraph.org/r/doc/tkigraph.html                        
tkplot                                                         , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tkplot.canvas                                                  , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tkplot.center                                                  , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tkplot.close                                                   , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tkplot.export.postscript                                       , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tkplot.fit.to.screen                                           , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tkplot.getcoords                                               , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tkplot.off                                                     , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tkplot.reshape                                                 , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tkplot.rotate                                                  , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tkplot.setcoords                                               , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tk_canvas                                                      , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tk_center                                                      , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tk_close                                                       , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tk_coords                                                      , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tk_fit                                                         , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tk_off                                                         , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tk_postscript                                                  , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tk_reshape                                                     , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tk_rotate                                                      , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
tk_set_coords                                                  , Interactive plotting of graphs                                                                        , https://igraph.org/r/doc/tkplot.html                          
topological.sort                                               , Topological sorting of vertices in a graph                                                            , https://igraph.org/r/doc/topo_sort.html                       
topo_sort                                                      , Topological sorting of vertices in a graph                                                            , https://igraph.org/r/doc/topo_sort.html                       
traits                                                         , Graph generation based on different vertex types                                                      , https://igraph.org/r/doc/sample_traits_callaway.html          
traits_callaway                                                , Graph generation based on different vertex types                                                      , https://igraph.org/r/doc/sample_traits_callaway.html          
transitivity                                                   , Transitivity of a graph                                                                               , https://igraph.org/r/doc/transitivity.html                    
tree                                                           , Create tree graphs                                                                                    , https://igraph.org/r/doc/make_tree.html                       
triad.census                                                   , Triad census subgraphs with three vertices                                                            , https://igraph.org/r/doc/triad_census.html                    
triad_census                                                   , Triad census subgraphs with three vertices                                                            , https://igraph.org/r/doc/triad_census.html                    
triangles                                                      , Find triangles in graphs                                                                              , https://igraph.org/r/doc/count_triangles.html                 
UCINET                                                         , Reading foreign file formats                                                                          , https://igraph.org/r/doc/read_graph.html                      
undirected_graph                                               , Create an igraph graph from a list of edges or a notable graph                                        , https://igraph.org/r/doc/make_graph.html                      
unfold.tree                                                    , Convert a general graph into a forest                                                                 , https://igraph.org/r/doc/unfold_tree.html                     
unfold_tree                                                    , Convert a general graph into a forest                                                                 , https://igraph.org/r/doc/unfold_tree.html                     
union                                                          , Union of two or more sets                                                                             , https://igraph.org/r/doc/union.html                           
union.igraph                                                   , Union of graphs                                                                                       , https://igraph.org/r/doc/union.igraph.html                    
union.igraph.es                                                , Union of edge sequences                                                                               , https://igraph.org/r/doc/union.igraph.es.html                 
union.igraph.vs                                                , Union of vertex sequences                                                                             , https://igraph.org/r/doc/union.igraph.vs.html                 
unique.igraph.es                                               , Remove duplicate edges from an edge sequence                                                          , https://igraph.org/r/doc/unique.igraph.es.html                
unique.igraph.vs                                               , Remove duplicate vertices from a vertex sequence                                                      , https://igraph.org/r/doc/unique.igraph.vs.html                
upgrade_graph                                                  , Igraph data structure versions                                                                        , https://igraph.org/r/doc/upgrade_graph.html                   
V                                                              , Vertices of a graph                                                                                   , https://igraph.org/r/doc/V.html                               
V&lt;-                                                         , Query or set attributes of the vertices in a vertex sequence                                          , https://igraph.org/r/doc/igraph-vs-attributes.html            
vcount                                                         , Order (number of vertices) of a graph                                                                 , https://igraph.org/r/doc/gorder.html                          
vertex                                                         , Helper function for adding and deleting vertices                                                      , https://igraph.org/r/doc/vertex.html                          
vertex.attributes                                              , Query vertex attributes of a graph                                                                    , https://igraph.org/r/doc/vertex_attr.html                     
vertex.attributes&lt;-                                         , Set one or more vertex attributes                                                                     , https://igraph.org/r/doc/vertex_attr-set.html                 
vertex.connectivity                                            , Vertex connectivity.                                                                                  , https://igraph.org/r/doc/vertex_connectivity.html             
vertex.disjoint.paths                                          , Vertex connectivity.                                                                                  , https://igraph.org/r/doc/vertex_connectivity.html             
vertex.shape.pie                                               , Using pie charts as vertices in graph plots                                                           , https://igraph.org/r/doc/vertex.shape.pie.html                
vertex.shapes                                                  , Various vertex shapes when plotting igraph graphs                                                     , https://igraph.org/r/doc/shapes.html                          
vertex_attr                                                    , Query vertex attributes of a graph                                                                    , https://igraph.org/r/doc/vertex_attr.html                     
vertex_attr&lt;-                                               , Set one or more vertex attributes                                                                     , https://igraph.org/r/doc/vertex_attr-set.html                 
vertex_attr_names                                              , List names of vertex attributes                                                                       , https://igraph.org/r/doc/vertex_attr_names.html               
vertex_connectivity                                            , Vertex connectivity.                                                                                  , https://igraph.org/r/doc/vertex_connectivity.html             
vertex_disjoint_paths                                          , Vertex connectivity.                                                                                  , https://igraph.org/r/doc/vertex_connectivity.html             
vertices                                                       , Helper function for adding and deleting vertices                                                      , https://igraph.org/r/doc/vertex.html                          
walktrap.community                                             , Community strucure via short random walks                                                             , https://igraph.org/r/doc/cluster_walktrap.html                
watts.strogatz.game                                            , The Watts-Strogatz small-world model                                                                  , https://igraph.org/r/doc/sample_smallworld.html               
which_loop                                                     , Find the multiple or loop edges in a graph                                                            , https://igraph.org/r/doc/which_multiple.html                  
which_multiple                                                 , Find the multiple or loop edges in a graph                                                            , https://igraph.org/r/doc/which_multiple.html                  
which_mutual                                                   , Find mutual edges in a directed graph                                                                 , https://igraph.org/r/doc/which_mutual.html                    
without_attr                                                   , Construtor modifier to remove all attributes from a graph                                             , https://igraph.org/r/doc/without_attr.html                    
without_loops                                                  , Constructor modifier to drop loop edges                                                               , https://igraph.org/r/doc/without_loops.html                   
without_multiples                                              , Constructor modifier to drop multiple edges                                                           , https://igraph.org/r/doc/without_multiples.html               
with_dh                                                        , The Davidson-Harel layout algorithm                                                                   , https://igraph.org/r/doc/layout_with_dh.html                  
with_drl                                                       , The DrL graph layout generator                                                                        , https://igraph.org/r/doc/layout_with_drl.html                 
with_edge_                                                     , Constructor modifier to add edge attributes                                                           , https://igraph.org/r/doc/with_edge_.html                      
with_fr                                                        , The Fruchterman-Reingold layout algorithm                                                             , https://igraph.org/r/doc/layout_with_fr.html                  
with_gem                                                       , The GEM layout algorithm                                                                              , https://igraph.org/r/doc/layout_with_gem.html                 
with_graphopt                                                  , The graphopt layout algorithm                                                                         , https://igraph.org/r/doc/layout_with_graphopt.html            
with_graph_                                                    , Constructor modifier to add graph attributes                                                          , https://igraph.org/r/doc/with_graph_.html                     
with_kk                                                        , The Kamada-Kawai layout algorithm                                                                     , https://igraph.org/r/doc/layout_with_kk.html                  
with_lgl                                                       , Large Graph Layout                                                                                    , https://igraph.org/r/doc/layout_with_lgl.html                 
with_mds                                                       , Graph layout by multidimensional scaling                                                              , https://igraph.org/r/doc/layout_with_mds.html                 
with_sugiyama                                                  , The Sugiyama graph layout generator                                                                   , https://igraph.org/r/doc/layout_with_sugiyama.html            
with_vertex_                                                   , Constructor modifier to add vertex attributes                                                         , https://igraph.org/r/doc/with_vertex_.html                    
